track_id,x,y
202,1255,635
203,860,487
205,859,493
206,1156,498
207,811,483
208,1114,511
212,882,484
214,1077,493
215,217,505
139,-81,538
165,744,490
170,250,511
184,257,504
187,1242,503
188,1179,497
194,1254,625
195,1112,507
198,1004,482
199,1128,511
200,1103,498
201,916,492
202,1256,635
203,861,487
205,860,492
206,1158,499
207,811,483
208,1117,511
212,883,483
214,1078,493
215,216,511
139,-98,538
165,743,491
170,249,512
184,258,503
187,1246,502
188,1178,494
194,1255,625
195,1113,507
198,1005,480
199,1130,511
200,1104,497
201,916,492
202,1256,634
203,862,487
205,861,491
206,1160,499
207,811,483
208,1119,510
212,884,482
214,1078,493
215,216,512
139,-116,537
165,742,491
170,251,510
184,260,503
187,1250,500
188,1177,492
194,1256,624
195,1106,509
198,1005,478
199,1138,508
200,1111,496
201,915,492
202,1257,634
203,862,487
205,861,490
206,1161,498
207,811,482
208,1129,510
212,869,486
214,1077,493
215,216,513
221,682,497
222,938,487
139,-133,536
165,741,489
170,250,510
184,262,503
187,1254,498
188,1176,489
194,1258,623
195,1105,506
198,1005,477
199,1142,508
200,1117,495
201,915,492
202,1257,633
203,862,487
205,862,489
206,1162,498
207,810,482
208,1130,510
212,868,486
214,1077,492
215,216,505
221,681,496
222,939,488
139,-150,536
165,741,489
170,250,511
184,263,503
187,1258,495
188,1175,487
194,1258,622
195,1106,501
198,1005,475
199,1141,509
200,1126,508
201,915,492
202,1258,633
203,864,487
205,863,488
206,1170,499
207,809,483
208,1133,509
212,868,487
214,1075,493
215,214,510
221,681,495
222,939,487
139,-167,535
165,740,489
170,250,510
184,265,503
187,1262,494
188,1173,485
194,1260,622
195,1108,503
198,1005,474
199,1142,508
200,1133,508
201,914,491
202,1258,632
203,865,487
205,863,487
206,1172,499
207,808,482
208,1133,510
212,868,487
214,1074,493
215,214,512
221,681,495
222,939,486
139,-185,535
165,739,489
170,251,510
184,267,502
187,1266,492
188,1172,482
194,1261,621
195,1109,503
198,1005,472
199,1146,508
200,1139,509
201,913,491
202,1259,632
203,867,486
205,864,486
206,1170,498
207,807,482
208,1135,509
212,867,488
214,1074,491
215,214,512
221,680,494
222,945,486
139,-202,535
165,737,489
170,249,510
184,268,502
187,1271,490
188,1210,496
194,1262,620
195,1110,504
198,1006,471
199,1149,508
200,1146,509
201,911,489
202,1259,631
203,868,486
205,865,485
206,1170,498
207,808,481
208,1138,509
212,869,486
214,1073,491
215,214,513
221,680,494
222,947,483
139,-219,534
165,736,488
170,249,510
184,270,503
187,1275,488
188,1211,497
194,1263,619
195,1112,504
198,1006,469
199,1152,507
200,1152,509
201,910,489
202,1259,631
203,870,486
205,865,484
206,1169,497
207,808,481
208,1140,508
212,870,485
214,1073,491
215,214,512
221,680,495
222,948,482
139,-237,533
165,735,489
170,249,510
184,271,502
187,1279,486
188,1212,497
194,1265,619
195,1114,504
198,1006,468
199,1156,507
200,1159,510
201,910,489
202,1260,630
203,871,486
205,866,483
206,1170,497
207,808,481
208,1143,508
212,872,484
214,1073,491
215,214,513
221,680,495
222,949,482
139,-254,533
165,734,489
170,249,510
184,273,502
187,1283,484
188,1213,498
194,1266,617
195,1115,504
198,1006,466
199,1159,506
200,1165,510
201,911,490
203,872,485
205,867,482
206,1170,497
207,808,481
208,1145,509
212,874,484
214,1074,491
215,214,512
221,680,495
222,950,482
139,-272,532
165,733,489
170,249,509
184,275,502
187,1287,482
188,1215,497
194,1267,617
195,1117,504
198,1006,465
199,1163,506
200,1172,511
201,913,490
203,874,485
206,1171,496
207,808,482
208,1147,511
212,874,485
214,1074,491
215,215,512
221,679,491
222,951,484
139,-289,532
165,733,489
170,250,509
184,277,502
187,1291,480
188,1217,497
194,1268,616
195,1117,504
198,1006,463
199,1166,505
200,1179,511
201,913,490
203,903,489
206,1172,496
207,808,482
208,1148,512
212,875,485
214,1074,492
215,215,511
221,680,489
222,953,484
139,-306,531
165,731,489
170,250,509
184,279,502
187,1295,478
188,1219,496
194,1270,615
195,1129,505
198,1007,461
199,1108,494
200,1147,509
201,916,489
203,905,489
206,1173,496
207,808,481
208,1151,510
212,877,485
214,1074,491
215,215,512
221,680,488
222,954,485
139,-324,531
165,731,488
170,250,509
184,280,501
187,1299,476
188,1221,495
194,1270,614
195,1131,506
198,1017,494
199,1106,495
200,1151,510
201,915,489
203,909,489
206,1174,495
207,808,482
208,1152,509
212,880,485
214,1075,491
215,215,511
221,680,487
222,955,484
139,-341,530
165,730,489
170,250,510
184,282,501
187,1303,474
188,1223,495
194,1272,614
195,1134,506
198,1018,495
199,1105,494
200,1155,510
201,916,489
203,913,489
206,1174,495
207,808,481
208,1158,510
212,881,485
214,1075,491
215,215,512
221,679,486
222,957,485
139,-359,530
165,729,489
170,251,510
184,284,501
187,1307,472
188,1225,494
194,1273,613
195,1134,504
198,1019,495
199,1107,494
200,1149,505
201,917,489
203,917,489
206,1175,495
207,808,481
208,1160,509
212,882,485
214,1076,491
215,216,512
221,679,485
222,958,485
139,-376,529
165,729,488
170,251,510
184,253,502
187,1312,470
188,1228,494
194,1275,612
195,1135,502
198,1020,496
199,1108,494
200,1145,505
201,918,490
203,920,489
206,1176,495
207,808,481
208,1164,507
212,883,485
214,1076,491
215,216,512
221,679,484
222,958,486
139,-393,528
165,728,489
170,252,510
184,253,502
187,1316,468
188,1214,498
194,1275,611
195,1141,503
198,1020,496
199,1109,494
200,1147,505
201,917,490
203,924,489
206,1177,494
207,809,481
208,1165,505
212,885,486
214,1077,491
215,216,512
221,679,483
222,958,486
139,-411,528
165,728,490
170,252,510
184,253,502
188,1215,498
194,1277,611
195,1143,501
198,1021,496
199,1111,493
200,1149,505
201,917,490
203,927,489
206,1178,494
207,809,481
208,1168,506
212,886,486
214,1077,491
215,215,512
221,679,482
222,958,486
139,-428,528
165,727,491
170,251,510
184,253,502
188,1215,498
195,1144,502
198,1022,496
199,1111,492
200,1151,504
201,917,489
203,930,490
206,1179,494
207,809,481
208,1170,506
212,887,486
214,1077,491
215,216,513
221,681,494
222,959,486
139,-446,527
165,727,491
170,251,510
184,253,502
188,1216,497
195,1146,497
198,1023,496
199,1110,492
200,1153,504
201,916,489
203,934,489
206,1180,493
207,809,481
208,1173,506
212,886,485
214,1077,490
215,216,513
221,681,495
222,960,486
139,-463,526
165,727,491
170,251,510
184,253,502
188,1213,497
195,1147,495
198,1023,496
199,1110,492
200,1155,504
201,916,489
203,937,489
206,1181,493
207,809,481
208,1175,505
212,886,485
214,1077,490
215,216,513
221,681,495
222,959,486
165,726,492
170,251,510
184,253,502
188,1213,497
195,1149,497
198,1024,496
199,1109,493
200,1158,504
201,916,489
203,963,489
206,1182,493
207,809,481
208,1174,506
212,886,485
214,1076,491
215,216,513
221,681,495
222,959,486
165,726,491
170,251,510
184,253,502
188,1214,497
195,1151,500
198,1025,496
199,1109,493
200,1160,503
201,917,490
203,960,491
206,1183,492
207,809,481
208,1178,507
212,886,484
214,1076,490
215,216,513
221,682,495
222,959,486
165,725,491
170,250,511
184,253,502
188,1213,499
195,1153,502
198,1025,497
199,1108,493
200,1162,503
201,916,489
203,965,490
206,1184,492
207,809,481
208,1180,507
212,886,484
214,1076,490
215,216,511
221,682,495
222,960,486
165,724,490
170,251,511
184,253,501
188,1213,499
195,1154,498
198,1026,497
199,1108,492
200,1165,503
201,916,490
203,968,488
206,1185,492
207,809,481
208,1182,507
212,886,485
214,1075,491
215,216,513
221,682,496
222,960,486
165,723,490
170,250,511
184,253,501
188,1214,498
195,1156,501
198,1027,497
199,1108,492
200,1167,503
201,916,489
203,971,485
206,1186,492
207,809,480
208,1184,506
212,886,484
214,1075,490
215,216,513
221,682,496
222,961,486
165,722,491
170,250,511
184,253,501
188,1213,498
195,1159,503
198,1027,497
199,1108,493
200,1169,503
201,916,490
203,975,484
206,1187,491
207,809,481
208,1187,506
212,886,484
214,1074,491
215,216,513
221,682,492
222,961,486
165,721,490
170,251,510
184,253,501
188,1214,498
195,1161,504
198,1028,497
199,1108,493
200,1171,503
201,916,490
203,974,486
206,1188,491
207,809,481
208,1189,506
212,887,485
214,1074,491
215,216,513
221,682,492
222,962,486
165,720,490
170,251,511
184,253,501
188,1214,498
195,1163,504
198,1029,497
199,1108,494
200,1140,496
201,916,490
203,975,486
206,1189,491
207,810,481
208,1190,505
212,887,484
214,1072,491
215,216,513
221,682,492
222,962,486
165,718,492
170,251,511
184,253,501
188,1214,497
195,1164,501
198,1029,497
199,1107,494
200,1140,496
201,917,490
203,976,487
206,1190,490
207,809,481
208,1192,506
212,888,484
214,1071,491
215,215,511
221,682,492
222,963,486
165,717,493
170,251,511
184,254,501
188,1214,497
195,1165,498
198,1030,498
199,1107,493
200,1144,496
201,917,490
203,978,488
206,1191,490
207,809,481
208,1193,507
212,889,485
214,1070,490
215,216,513
221,683,492
222,963,486
165,715,493
170,251,511
184,254,501
188,1215,497
195,1166,498
198,1031,498
199,1107,493
200,1144,495
201,917,490
203,980,488
206,1192,489
207,810,481
208,1194,507
212,889,486
214,1069,489
215,216,513
221,681,489
222,964,486
165,714,493
170,251,511
184,254,501
188,1215,497
195,1170,499
198,1031,498
199,1106,493
200,1145,495
201,917,490
203,980,485
206,1193,489
207,810,481
208,1198,507
212,889,485
214,1068,490
215,216,513
221,681,488
222,964,486
165,713,493
170,250,511
184,254,500
188,1215,497
195,1173,502
198,1032,498
199,1106,493
200,1148,493
201,917,489
203,980,484
206,1194,489
207,810,481
208,1199,508
212,889,485
214,1067,490
215,216,512
221,681,488
222,965,486
165,713,493
170,250,511
184,254,500
188,1215,497
195,1175,502
198,1033,498
199,1106,493
200,1149,494
201,917,489
203,981,483
206,1195,489
207,810,481
208,1201,507
212,889,485
214,1066,489
215,216,512
221,681,488
222,965,486
165,712,492
170,250,511
184,254,500
188,1216,497
195,1177,504
198,1033,498
199,1106,493
200,1150,493
201,917,488
203,982,484
206,1195,489
207,810,481
208,1204,507
212,888,485
214,1064,490
215,217,512
221,681,487
222,966,486
165,711,492
170,250,511
184,254,500
188,1216,497
195,1179,505
198,1034,498
199,1105,493
200,1151,493
201,917,488
203,984,483
206,1196,488
207,810,481
208,1205,508
212,888,486
214,1063,490
215,216,512
221,681,487
222,967,486
165,710,492
170,250,511
184,254,500
188,1216,497
195,1180,504
198,1035,498
199,1105,493
200,1152,493
201,917,489
203,982,488
206,1197,488
207,810,481
208,1206,508
212,887,486
214,1062,490
215,216,512
221,681,487
222,967,486
165,707,491
170,251,511
184,253,497
188,1216,497
195,1182,505
198,1036,499
199,1105,493
200,1153,492
201,917,489
203,984,489
206,1198,488
207,810,481
208,1209,508
212,887,485
214,1061,491
215,216,512
221,681,487
222,968,486
165,705,491
170,252,511
184,252,499
188,1217,496
195,1185,505
198,1036,499
199,1105,493
200,1152,493
201,916,489
203,985,488
207,810,481
208,1210,507
212,886,485
214,1061,491
215,216,512
221,681,486
222,968,486
165,703,492
170,251,511
184,253,498
188,1217,496
195,1184,502
198,1037,499
199,1104,493
200,1153,492
201,917,490
203,986,488
207,810,481
208,1211,507
212,886,485
214,1060,490
215,216,512
221,681,486
222,969,486
165,703,491
170,251,511
184,253,498
188,1217,496
195,1185,503
198,879,483
199,1104,493
200,1154,492
201,916,490
203,986,490
207,809,481
208,1211,506
212,886,484
214,1059,490
215,217,513
221,681,486
222,981,490
165,702,491
170,252,511
184,253,500
188,1217,496
195,1187,503
198,878,484
199,1104,491
200,1155,492
201,916,490
203,990,487
207,809,481
208,1211,505
212,885,485
214,1058,489
215,216,512
221,681,486
222,982,490
165,700,491
170,252,510
184,253,497
188,1218,496
195,1189,503
198,877,483
199,1103,492
200,1155,491
201,915,489
203,990,487
207,809,481
208,1211,506
212,883,484
214,1057,489
215,217,513
221,681,485
222,983,490
165,698,492
170,252,510
184,252,497
188,1218,496
195,1190,503
198,876,483
199,1102,492
200,1156,491
201,916,489
203,990,487
207,809,481
208,1212,506
212,882,484
214,1057,489
215,217,513
221,681,485
222,984,490
165,695,493
170,251,510
184,252,499
188,1218,496
195,1192,503
198,872,482
199,1101,492
200,1157,491
201,915,489
203,991,487
207,809,481
208,1213,507
212,881,484
214,1056,489
215,217,513
221,681,485
222,985,490
165,694,493
170,251,511
184,252,499
188,1219,496
195,1194,503
198,868,482
199,1101,492
200,1158,490
201,915,490
203,992,487
207,810,481
208,1214,507
212,880,484
214,1056,488
215,217,513
221,681,484
222,986,491
165,694,493
170,251,511
184,252,499
188,1219,495
195,1195,503
198,864,482
199,1101,493
200,1158,490
201,915,489
203,992,487
207,810,481
208,1215,507
212,879,484
214,1055,488
215,217,513
221,681,484
222,988,491
165,693,493
170,251,511
184,252,500
188,1219,495
195,1153,494
198,860,481
199,1101,492
200,1159,490
201,916,489
203,993,486
207,810,482
208,1208,505
212,879,484
214,1054,488
215,216,513
221,681,483
222,989,491
165,693,493
170,251,511
184,252,500
188,1220,495
195,1151,494
198,856,481
199,1101,491
200,1160,489
201,915,488
203,993,486
207,810,481
208,1208,503
212,879,484
214,1054,488
215,216,512
221,681,483
222,988,489
165,692,493
170,252,510
184,252,500
188,1220,495
195,1149,493
198,852,480
199,1101,492
200,1161,489
201,915,489
203,994,486
207,810,481
208,1208,505
212,878,484
214,1054,489
215,216,512
221,681,483
222,992,488
165,691,494
170,252,510
184,252,500
188,1220,495
195,1150,493
198,848,480
199,1101,491
200,1161,489
201,915,489
203,995,486
207,810,481
208,1209,505
212,878,483
214,1054,489
215,215,511
221,681,483
222,994,487
236,51,530
165,690,494
170,252,511
184,252,496
188,1220,495
195,1150,493
198,844,479
199,1102,491
200,1162,488
201,914,490
203,996,486
207,810,481
208,1211,504
212,877,483
214,1053,488
215,214,511
221,681,482
222,994,487
236,64,532
237,213,497
165,689,494
170,252,510
184,252,496
188,1221,495
195,1150,492
198,840,479
199,1102,491
200,1163,488
201,915,490
203,997,486
207,810,481
208,1212,504
212,877,483
214,1053,488
215,213,511
221,681,482
222,995,487
236,77,535
237,212,497
165,687,493
170,252,510
184,252,497
188,1221,495
195,1150,492
198,836,478
199,1102,491
200,1174,496
201,914,490
203,998,486
207,810,481
208,1214,500
212,876,483
214,1053,489
215,213,511
221,681,482
222,996,487
236,87,537
237,212,497
165,686,492
170,252,509
184,252,500
188,1221,495
195,1150,493
198,832,478
199,1102,491
200,1176,497
201,914,490
203,999,486
207,810,481
208,1215,498
212,876,483
214,1053,489
215,213,511
221,680,482
222,997,488
236,99,539
237,212,496
165,684,493
170,252,510
184,252,501
188,1222,495
195,1150,493
198,828,478
199,1102,490
200,1177,497
201,914,490
203,1000,486
207,810,481
208,1216,497
212,876,483
214,1053,490
215,212,511
221,680,481
222,997,487
236,110,540
237,212,495
240,138,543
165,681,494
170,252,509
184,252,501
195,1150,494
198,823,477
199,1101,491
200,1178,497
201,914,491
203,1001,486
207,809,481
208,1217,496
212,876,483
214,1052,490
215,212,511
221,681,481
222,997,487
236,120,542
237,212,495
240,177,544
165,678,496
170,252,509
184,252,501
195,1149,494
198,819,477
199,1101,492
200,1180,497
201,915,491
203,1002,486
207,810,481
208,1218,495
212,876,483
214,1051,491
215,212,511
221,681,481
222,998,487
236,131,544
237,212,494
240,204,546
165,676,495
170,252,509
184,252,502
195,1151,494
198,815,477
199,1101,492
200,1181,498
201,914,491
203,1003,486
207,810,481
208,1219,494
212,876,483
214,1051,490
215,212,511
221,681,480
222,998,487
236,142,546
237,212,494
240,226,544
165,674,495
170,252,509
184,252,502
195,1150,494
198,811,476
199,1100,492
200,1182,498
201,914,491
203,1004,485
207,810,481
208,1220,493
212,876,483
214,1050,491
215,211,511
221,681,480
222,998,488
236,153,548
237,211,493
240,255,542
165,673,495
170,252,509
184,252,502
195,1150,494
198,807,476
199,1100,491
200,1184,498
201,913,491
203,1005,485
207,810,481
208,1221,492
212,875,483
214,1049,491
215,211,511
221,681,480
222,998,487
236,164,550
237,211,492
240,275,540
165,672,495
170,252,509
184,212,497
195,1150,492
198,803,476
199,1100,491
200,1185,498
201,913,491
203,1006,485
207,810,481
208,1176,496
212,874,483
214,1049,491
215,211,511
222,998,487
236,175,551
237,211,491
240,289,540
243,61,565
165,671,495
170,251,491
184,210,502
195,1149,492
198,799,475
199,1101,491
200,1186,498
201,914,491
203,1007,485
207,810,481
208,1173,495
212,873,483
214,1048,492
215,210,511
222,999,487
236,186,553
237,211,491
240,308,543
243,66,565
165,671,494
170,253,492
184,208,502
195,1151,493
198,795,475
199,1101,491
200,1188,498
201,913,490
203,1008,485
207,810,481
208,1173,496
212,873,482
214,1047,492
215,211,512
222,998,488
236,197,555
237,211,490
240,319,546
243,70,565
165,669,493
170,253,491
184,207,501
195,1150,493
198,791,474
199,1100,491
200,1189,499
201,914,491
203,1009,485
207,810,481
208,1171,495
212,871,482
214,1046,492
215,211,511
222,997,487
236,208,557
237,251,499
240,329,549
243,73,565
245,1101,474
165,667,494
170,253,490
184,207,500
195,1152,494
198,787,474
199,1101,486
200,1190,499
201,913,490
203,1010,485
207,810,481
208,1168,495
212,871,483
214,1045,492
215,210,511
222,997,486
236,219,559
237,253,499
240,346,554
243,77,565
245,1101,475
246,250,510
165,666,493
170,253,488
184,207,500
195,1152,494
198,783,474
199,1101,488
200,1192,499
201,913,490
203,1011,485
207,810,481
208,1166,494
212,871,483
214,1044,492
215,210,511
222,997,486
236,230,560
237,256,499
240,362,556
243,81,565
245,1101,474
246,250,510
165,665,493
170,253,487
184,207,498
195,1156,493
198,779,473
199,1101,491
200,1193,499
201,912,490
203,1012,484
207,810,481
208,1163,494
212,871,483
214,1043,492
215,210,511
222,997,487
236,241,562
237,253,500
240,376,558
243,83,564
245,1101,477
246,251,510
165,663,494
170,253,486
184,207,497
195,1161,495
198,775,473
199,1101,492
200,1195,500
201,913,491
203,1013,484
207,810,481
208,1160,494
212,871,483
214,1042,492
215,210,510
222,997,486
236,252,564
237,254,499
240,400,556
243,92,565
245,1101,478
246,252,511
165,662,494
170,254,485
184,207,497
195,1162,495
198,771,472
199,1101,491
200,1196,500
201,912,490
203,1014,484
207,810,481
208,1157,493
212,871,483
214,1041,492
215,210,510
222,997,486
236,262,566
237,253,495
240,420,556
243,101,565
245,1101,479
246,252,511
165,661,494
170,254,483
184,208,498
195,1163,496
198,767,472
199,1100,490
200,1197,500
201,914,491
203,1015,484
207,810,481
208,1155,493
212,870,484
214,1040,492
215,211,511
222,997,486
236,274,568
237,253,496
240,436,556
243,108,567
245,1102,480
246,253,510
165,659,494
170,254,482
184,209,498
195,1163,495
198,763,471
199,1101,490
200,1199,500
201,915,490
203,1016,484
207,810,481
208,1152,492
212,870,485
214,1039,492
215,212,512
222,997,486
236,284,570
237,253,497
240,460,554
243,121,568
245,1101,480
246,253,510
165,657,495
170,254,481
184,209,497
195,1163,496
198,759,471
199,1100,491
200,1200,500
201,915,490
203,866,484
207,810,481
208,1150,492
212,870,485
214,1038,491
215,211,509
222,998,486
236,295,571
237,253,500
240,477,552
243,131,569
245,1101,481
246,252,510
165,655,495
170,254,480
184,208,497
195,1164,496
198,755,471
199,1101,492
200,1202,500
201,915,490
203,860,483
207,810,481
208,1147,492
212,870,485
214,1037,491
215,212,513
222,998,486
236,306,573
237,254,500
240,498,552
243,148,570
245,1101,482
246,253,511
165,654,496
170,254,478
184,207,497
195,1163,496
199,1101,492
200,1203,500
201,915,490
203,854,483
207,810,481
208,1144,491
212,869,484
214,1036,491
215,212,514
222,999,486
236,317,575
237,255,500
240,511,553
243,163,571
245,1101,479
246,252,510
165,654,496
170,255,477
184,206,496
195,1164,496
199,1102,492
200,1204,501
201,915,490
203,849,483
207,810,481
208,1142,491
212,869,484
214,1036,492
215,212,514
222,999,487
236,328,577
237,256,501
240,521,554
243,177,571
245,1101,480
246,252,510
165,653,495
170,255,476
184,206,496
195,1163,496
199,1103,493
200,1206,501
201,915,490
203,863,483
207,810,481
208,1139,490
212,869,484
214,1035,492
215,212,514
222,998,487
236,339,579
237,258,501
240,536,558
243,200,571
245,1102,480
246,254,511
165,652,495
170,255,475
184,205,496
195,1163,495
199,1103,493
200,1207,501
201,915,490
203,863,483
207,810,481
208,1136,490
212,869,484
214,1033,491
215,212,515
222,998,487
236,350,581
237,259,501
240,548,559
243,215,571
245,1101,481
246,254,511
165,651,495
170,255,474
184,204,496
195,1163,496
199,1104,493
200,1209,501
201,916,490
203,860,483
207,810,481
208,1133,490
212,867,483
214,1031,491
215,212,515
222,998,487
236,361,583
237,260,501
240,559,560
243,227,569
245,1102,481
246,255,511
250,911,490
165,649,495
170,255,472
184,203,496
195,1163,496
199,1104,493
200,1210,501
201,917,490
203,857,482
207,810,481
208,1131,489
212,866,483
214,1029,492
215,212,516
222,997,487
236,372,584
237,261,502
240,576,561
243,244,567
245,1102,482
246,255,511
250,912,490
165,647,490
170,256,471
184,202,496
195,1163,495
199,1105,493
200,1211,502
201,917,491
203,854,482
207,810,481
208,1128,489
212,865,483
214,1027,491
215,212,516
222,997,487
236,383,586
237,262,502
240,587,561
243,254,568
245,1102,482
246,255,511
250,912,489
165,648,478
170,256,470
184,201,495
195,1163,496
199,1106,493
200,1213,502
201,916,490
203,864,485
207,810,480
208,1126,488
212,863,484
214,1025,491
215,212,516
222,997,488
236,394,588
237,263,502
240,596,559
243,264,567
245,1102,482
246,255,511
250,910,488
165,650,465
170,256,469
184,201,495
195,1163,496
199,1107,494
200,1214,502
201,916,490
203,865,485
207,810,481
208,1123,488
212,862,485
214,1024,491
215,209,496
222,998,487
236,405,590
237,265,502
240,607,558
243,277,568
245,1102,483
246,256,511
250,911,489
165,651,457
170,256,467
184,200,495
195,1163,495
199,1107,494
200,1215,502
201,917,490
203,864,485
207,810,480
208,1120,487
212,861,485
214,1022,490
215,209,496
222,999,488
237,266,503
240,616,557
243,284,569
245,1102,483
246,256,511
250,912,490
165,651,453
170,256,466
184,212,512
195,1163,496
199,1108,493
201,917,490
203,862,485
207,811,480
208,1117,487
212,860,485
214,1021,491
215,210,497
222,998,487
237,267,502
240,623,556
243,294,570
245,1102,484
246,256,511
250,912,490
165,651,448
170,256,465
184,212,513
195,1163,495
199,1109,493
201,917,490
203,861,483
207,810,480
208,1115,486
212,885,486
214,1020,490
215,209,499
222,997,487
237,269,503
240,632,558
243,306,571
245,1102,484
246,257,511
250,913,490
165,651,444
170,257,464
184,213,513
195,1163,496
199,1109,493
201,916,490
203,861,482
207,810,481
208,1112,486
212,889,486
214,1019,491
215,209,500
222,997,487
237,270,503
240,637,559
243,314,572
245,1102,485
246,257,512
250,913,490
165,650,440
170,257,463
184,212,512
195,1163,496
199,1110,492
201,916,490
203,861,482
207,811,481
208,1109,486
212,890,486
214,1018,491
215,210,499
222,997,488
237,271,503
240,642,561
243,318,572
245,1102,485
246,257,512
250,914,491
165,650,435
170,257,461
184,212,512
195,1163,495
199,1111,494
201,916,490
203,863,483
207,810,481
208,1107,485
212,890,486
214,1016,491
215,210,499
222,1004,490
237,272,503
240,650,564
243,325,573
245,1102,486
246,247,512
250,915,491
165,650,431
170,257,460
184,212,506
195,1161,493
199,1112,494
201,916,490
203,862,484
207,810,481
208,1104,485
212,890,486
214,1013,491
215,210,499
222,1005,490
237,252,503
240,660,566
243,338,573
245,1103,486
246,248,511
250,916,491
165,650,427
170,213,509
184,212,501
195,1161,493
199,1113,494
201,915,490
203,862,484
207,810,481
208,1102,484
212,890,487
214,1011,491
215,210,499
222,1005,490
237,252,503
240,667,567
243,341,573
245,1102,487
246,248,511
250,916,491
165,649,423
170,213,510
184,212,498
195,1162,493
199,1113,494
201,915,490
203,861,483
207,810,481
208,1099,484
212,890,486
214,1010,490
215,210,499
222,1006,490
237,251,499
240,679,567
243,350,572
245,1103,487
246,248,510
250,917,491
256,834,474
257,633,488
165,649,419
170,213,511
184,213,497
195,1162,492
199,1113,493
201,915,490
203,860,484
207,810,481
208,1096,484
212,889,486
214,1008,490
215,210,498
222,1007,490
237,251,498
240,691,565
243,359,571
245,1103,487
246,249,511
250,866,486
256,834,474
257,632,497
165,649,414
170,213,511
184,212,498
195,1162,492
199,1113,493
201,915,490
203,858,486
207,810,481
208,1093,483
212,888,486
214,1007,488
215,210,498
222,1008,491
237,251,498
240,699,564
243,364,571
245,1103,488
246,248,511
250,865,486
256,834,474
257,630,502
165,648,410
170,213,508
184,211,496
195,1162,492
199,1114,493
201,915,490
203,858,486
207,811,481
212,888,487
214,1005,489
215,210,498
222,1008,491
237,251,498
240,710,564
243,372,572
245,1103,488
246,249,510
250,868,487
256,834,474
257,628,504
165,648,406
170,212,507
184,210,496
195,1162,492
199,1114,493
201,915,490
203,859,486
207,810,481
212,887,486
214,1003,489
215,211,498
222,1009,491
237,251,497
240,721,563
243,379,573
245,1113,475
246,249,510
250,866,487
256,834,474
257,627,504
165,648,401
170,213,510
184,211,499
195,1155,493
199,1114,493
201,915,490
203,859,486
207,810,481
212,888,487
214,1002,488
215,211,498
222,1010,491
237,251,497
240,729,564
243,383,574
245,1113,475
246,249,510
250,867,486
256,834,474
257,626,504
165,647,397
170,213,510
184,211,498
195,1155,492
199,1114,493
201,915,490
203,860,486
207,810,481
212,888,487
214,1000,487
215,211,498
222,1010,492
237,251,497
240,735,564
243,388,576
245,1113,475
246,248,510
250,868,485
256,834,474
257,625,504
165,647,393
170,212,509
184,210,496
195,1154,492
199,1114,493
201,915,490
203,859,486
207,810,481
212,889,487
214,999,486
215,211,498
222,989,486
237,251,497
240,743,566
243,394,577
245,1114,475
246,247,510
250,867,486
256,834,474
257,624,503
165,647,388
170,211,509
184,210,497
195,1154,492
199,1113,493
201,915,490
203,859,486
207,810,481
212,868,487
214,997,487
215,211,498
222,990,486
237,251,496
240,749,567
243,400,577
245,1115,474
246,246,510
250,869,485
256,834,474
257,623,503
165,647,384
170,211,507
184,210,497
195,1153,492
199,1113,493
201,915,490
203,859,487
207,810,481
212,866,486
214,996,487
215,211,498
222,989,486
237,251,496
240,756,567
243,407,576
245,1115,474
246,247,511
250,872,486
256,834,474
257,623,503
165,646,380
170,211,509
184,209,495
195,1153,492
199,1113,493
201,915,490
203,859,486
207,810,481
212,864,487
214,994,487
215,211,497
222,989,486
237,251,496
240,762,568
243,414,575
245,1116,474
246,247,511
250,871,486
256,834,474
257,623,505
165,646,376
170,212,511
184,209,496
195,1152,492
199,1113,493
201,915,490
203,859,487
207,810,473
212,867,486
214,991,487
215,211,497
222,988,486
237,251,496
240,769,567
243,427,573
245,1116,474
246,246,511
250,870,485
256,833,474
257,622,505
165,646,371
170,212,511
184,209,497
195,1151,492
199,1114,493
201,915,491
203,858,488
207,810,472
212,876,487
214,989,488
215,211,497
222,987,486
237,251,495
240,774,566
243,436,573
245,1116,474
246,246,511
250,869,485
256,833,475
257,621,505
165,646,367
170,211,509
184,209,496
195,1151,491
199,1114,493
201,915,491
203,858,489
207,810,472
212,879,487
214,986,487
215,211,497
222,987,486
237,251,495
240,779,565
243,444,573
245,1117,473
246,247,510
250,869,485
256,833,475
257,621,504
165,646,363
170,211,510
184,210,497
195,1150,491
199,1114,493
201,916,491
203,858,490
207,810,471
212,880,488
214,985,486
215,211,497
222,960,483
237,251,495
240,783,565
243,450,573
245,1118,473
246,248,510
250,868,485
256,833,475
257,621,503
262,683,497
165,645,358
170,211,510
184,211,501
195,1150,491
199,1105,493
201,915,492
203,858,490
207,810,470
212,883,488
214,983,487
215,211,497
222,957,483
237,251,495
240,787,566
243,457,574
245,1118,473
246,247,511
250,867,485
256,833,475
257,621,503
262,682,497
165,645,354
170,210,510
184,211,505
195,1149,491
199,1105,492
201,915,491
203,859,491
207,810,469
212,886,488
214,982,486
215,211,497
222,954,482
237,250,494
240,790,567
243,460,575
245,1118,473
246,247,510
250,866,485
256,833,475
257,620,503
262,682,497
165,645,350
170,212,511
184,210,500
195,1163,496
199,1104,491
201,915,492
203,859,490
207,810,468
212,887,488
