frame,pedestrian_id,X,Y,Z
77,462,0.17958760375019728,1.400708307141521,1.6012691640192664
78,463,2.7688541796458948,1.2932631352073736,1.6700154592485656
78,464,3.0999924660441445,1.321822994989649,1.7261678015780606
78,465,2.9359397613792217,1.288892850318265,1.677321400666132
78,466,0.1661181369961789,1.4265539994879868,1.6292228210862785
78,467,2.9622677566858515,1.2913188095897494,1.6819597381812086
78,468,3.2338384137202723,1.3068251421171833,1.7191481918186917
79,469,2.7763172468650645,1.2946828934562111,1.6721499131225066
79,470,2.943403066454346,1.2903125999392706,1.6794558622461855
79,471,3.103655306524531,1.3233806266378545,1.7281791644307827
79,472,0.1699186737639444,1.4264161412923577,1.629345951765014
79,473,3.2337005560638827,1.3085206113648842,1.7210363891514822
80,474,2.939464506347264,1.2921459598420033,1.6812209531455315
80,475,3.0849282339365027,1.320678982895275,1.7237871130001001
80,476,2.7798422296890615,1.2979359943521174,1.676049473308019
80,477,0.16231760022841338,1.426691857683616,1.629099690407543
80,478,3.2338384137202723,1.3068251421171833,1.7191481918186917
80,479,0.17958760375019728,1.400708307141521,1.6012691640192664
81,480,2.9470656690787784,1.291870240215308,1.681467217392795
81,481,3.0885908408748506,1.322236570115776,1.725798409060222
81,482,0.16625599680952655,1.4248585037125179,1.6273345942102444
81,483,2.779566514376282,1.3013269328475192,1.6798258679735998
82,484,3.096467718919144,1.318569911993679,1.7222682786419046
82,485,2.939602366160612,1.2904504640665344,1.6793327262694975
82,486,0.17371919566571276,1.426278283635968,1.6294690819621174
82,487,3.2300379512824926,1.306962997616615,1.7190250635481166
82,488,2.7911059972019654,1.2992178884736914,1.6783070631586476
82,489,0.04899086939733867,1.422350227820401,1.61596475648726
83,490,3.0852039492492818,1.3172880443998731,1.7200107183345195
83,491,2.9356640439094845,1.292283815341435,1.6810978248749564
83,492,0.16625599680952655,1.4248585037125179,1.6273345942102444
83,493,3.226099393332369,1.3087963309915795,1.720790124904219
83,494,3.0432602933664095,1.3204999234970503,1.7205444520294004
84,495,3.0812656313120703,1.3191213426192376,1.721775757853491
84,496,2.939464506347264,1.2921459598420033,1.6812209531455315
84,497,0.1661181369961789,1.4265539994879868,1.6292228210862785
84,498,3.2300379512824926,1.306962997616615,1.7190250635481166
84,499,0.17972546356354493,1.3990128113660518,1.5993809371432326
85,500,3.0774651688742907,1.3192591981186694,1.7216526295829158
85,501,2.931863581471705,1.2924216708408667,1.6809746966043813
85,502,0.1661181369961789,1.4265539994879868,1.6292228210862785
85,503,3.226375110802106,1.3054053659684097,1.7170137006953945
85,504,2.9583294365916823,1.293152134336882,1.6837248072434237
85,505,2.3170041618618717,1.304581815970823,1.6496982960884397
85,506,0.04926658686707601,1.4189592627972312,1.6121883322784356
86,507,3.073526608767209,1.3210925580214021,1.7234177204822618
86,508,2.9429894913282193,1.2953990342101416,1.6851204837878002
86,509,0.16245546004176104,1.424996361908147,1.627211463531509
86,510,2.8323603648028897,1.3044833556150186,1.6872143161277187
86,511,2.320528906829914,1.3078349254945612,1.6535978485678393
86,512,0.04221695168881058,1.412453075467703,1.6043892522271714
86,513,0.17551135166965243,1.4042371038325518,1.6049224280061118
87,514,3.066063543704997,1.3196727732447964,1.7212832370650772
87,515,2.935526186253095,1.293979284589136,1.6829860222077468
87,516,0.17005653357729206,1.4247206455168886,1.6274577248889799
87,517,2.8402372450041407,1.3008166709651534,1.6836841561661573
87,518,0.04519033448782281,1.4224880859486253,1.6158416258687285
87,519,3.2301758110958403,1.305267501841146,1.7171368366720825
87,520,2.324467464780038,1.3060015921195967,1.651832787211737
88,521,3.0619871280984836,1.3232015758674618,1.72493649575397
88,522,2.9352504709403155,1.2973702230845379,1.6867624168733273
88,523,2.836298687054017,1.302650004340118,1.6854492175222597
88,524,2.3246053245933855,1.3043060963441275,1.649944560335703
88,525,0.04532819430117047,1.4207925901731564,1.6139533989926944
88,526,0.17751973243347827,1.426140425440339,1.6295922126408529
89,527,3.0546619185357033,1.3200863483709233,1.7209138445472387
89,528,2.935526186253095,1.293979284589136,1.6829860222077468
89,529,0.1699186737639444,1.4264161412923577,1.629345951765014
89,530,0.04519033448782281,1.4224880859486253,1.6158416258687285
89,531,2.328267927217818,1.305863736620165,1.6519559154823122
89,532,3.2262372509887585,1.3071008617438786,1.7189019275714286
89,533,2.8440377074419203,1.3006788154657218,1.6838072844367327
90,534,3.0546619185357033,1.3200863483709233,1.7209138445472387
90,535,2.939188791034485,1.2955368983374052,1.6849973478111122
90,536,0.16231760022841338,1.426691857683616,1.629099690407543
90,537,0.04477675936169581,1.4275745202194963,1.6215062474103432
90,538,2.3442971650771454,1.2951394374528646,1.6411191931874964
90,539,3.226375110802106,1.3054053659684097,1.7170137006953945
90,540,2.8478381698797004,1.30054095996629,1.6839304127073078
91,541,3.047198611303621,1.318666625277686,1.718779412510429
91,542,2.9356640439094845,1.292283815341435,1.6810978248749564
91,543,0.04138980143655658,1.4226259440094446,1.615718495310401
91,544,0.1699186737639444,1.4264161412923577,1.629345951765014
91,545,2.8519143476302595,1.2970121659714566,1.6802771463123023
91,546,2.3442971650771454,1.2951394374528646,1.6411191931874964
91,547,3.222436788550979,1.3072387172433104,1.7187787993008534
92,548,3.0473364711169686,1.3169711295022168,1.716891185634395
92,549,2.8707792778746772,1.298018340466335,1.6827810004101944
92,550,2.935388328596705,1.295674753836837,1.684874219540537
92,551,3.2265129684584957,1.3037098967207088,1.715125503362604
92,552,0.04450104404891647,1.430965458714898,1.6252826420759239
92,553,2.340220985169628,1.2986682579754663,1.6447724891257456
92,554,2.901597028214951,1.291829044944347,1.678101420445407
93,555,3.0400112615541883,1.3138559020056784,1.7128685344276637
93,556,3.2225746483643265,1.3055432214678413,1.7168905724248194
93,557,2.344435022733535,1.2934439682051637,1.639230995854706
93,558,0.041114086123777246,1.4260168825048465,1.6194948899759818
93,559,2.935526186253095,1.293979284589136,1.6829860222077468
93,560,2.8631781151431634,1.2982940600930306,1.682534736162931
94,561,3.0397355462414093,1.3172468405010802,1.7166449290932446
94,562,2.3403588449829758,1.2969727621999971,1.6428842622497115
94,563,3.2301758110958403,1.305267501841146,1.7171368366720825
94,564,0.04138980143655658,1.4226259440094446,1.615718495310401
94,565,0.15851706346064787,1.4268297158792451,1.6289765597288075
94,566,2.8705035625618978,1.3014092789617369,1.686557395075775
95,567,3.032272241166285,1.3158270908800747,1.714510467513191
95,568,3.226375110802106,1.3054053659684097,1.7170137006953945
95,569,2.3437457322946287,1.3019213409714365,1.6486720120619014
95,570,0.04097622631042959,1.4277123782803156,1.6213831168520156
96,571,3.028471778728505,1.3159649463795062,1.7143873392426157
96,572,3.226375110802106,1.3054053659684097,1.7170137006953945
96,573,2.3479597698585355,1.296697051201134,1.643130518790862
96,574,0.041114086123777246,1.4260168825048465,1.6194948899759818
97,575,3.0290232115110216,1.3091830428609346,1.7068345203682107
97,576,0.044225328736137146,1.4343563972103,1.6290590367415045
97,577,3.2265129684584957,1.3037098967207088,1.715125503362604
97,578,2.351622610338922,1.2982546828493393,1.645141881643584
97,579,3.3378313832657738,1.2861482290773272,1.703590684358734
97,580,2.9045705782564313,1.301864049358825,1.6895537995053245
98,581,3.226375110802106,1.3054053659684097,1.7170137006953945
98,582,0.04463890386226414,1.429269962939429,1.6233944151998898
98,583,3.0290232115110216,1.3091830428609346,1.7068345203682107
98,584,2.9090603311331176,1.2932488210931208,1.6802359115687042
99,585,3.0253603688736774,1.3076254377404972,1.7048231870587323
99,586,0.04070051099765025,1.4311033167757172,1.6251595115175963
99,587,3.226375110802106,1.3054053659684097,1.7170137006953945
99,588,2.3555609325900493,1.2964213315744386,1.6433767830381252
99,589,0.16231760022841338,1.426691857683616,1.629099690407543
